video-id,comment-id,username,date,text,like-count
GR46_ohNh9U,UgxPEmHe9VhhBJ5X30V4AaABAg,@Gormbauer,2023-08-11,"“DIRECT ACTION IS MORE IMPORTANT…” is arguably the most important thing he says here. The individual acts you personally do, are based on marketing tricks. The actual responsible parties are listed in the S&amp;P 500. We need to radically course correct, and the change must start at the top!",92
puggApj9Z50,UgyctOv8gbYjTuKpfJB4AaABAg,@ghensold,2022-09-19,"Most of the areas in northern Canada, Greenland, and Iceland that will see an improvement in their climate will have a very limited increase in crop yields. Why? Because they don&#39;t have soil! These are landscapes dominated by bare rock or at most a thin layer of moss and lichen, and they will need hundreds of thousands of years of weathering and fluvial deposition to develop a decent amount of soil.",92
1MZFrJPPIQ8,UgyGnSJ3YucJHz5Vq3Z4AaABAg,@robertmanley2687,2022-08-16,I live in a timber county in rural Georgia.  There is green mold on the rocks in the forest. Huge thunderstorms almost every other day this summer.  Our deep water well has sweet clear water.  I am very grateful.,91
E6bVBH9y5O8,UgxIDNPtfhCWj_3ufXN4AaABAg,@jillcrowe2626,2022-10-17,"Remember when there was that solar flare that wiped out all of the pagers (pre-cell phones)? I  had my pager that day and thought nothing of it, but all the rest of the doctors in the hospital were blissfully unaware that the Emergency Room lit up and the nurses were screaming &quot;Where are all the doctors? I&#39;ve paged EVERYBODY!&quot;",89
MBKZWKeKYqE,Ugzl8cL6SKYSnRnGw3V4AaABAg,@sookendestroy1,2022-09-07,"I find it interesting there was no mention of desertification along the equator expanding out. The US, North-Central Africa and China are dealing with worse and worse prospects for future food production.",89
GR46_ohNh9U,Ugzy4c-nOa4oi0vUT1x4AaABAg,@figz6,2022-10-25,We all need to take note of his “we are in the 6th mass extinction rn” statement.,87
MBKZWKeKYqE,UgyQj6xn8UAa910VdRR4AaABAg,@thomasellis8586,2022-09-12,"Excellent documentary.  To your question, &quot;What can we do?&quot;  My short answer is this: collectively, nothing that will matter much. Many of these tipping points are already happening, and our global climate has gone into a self-accelerating runaway heating and destabilization whose symptoms are everywhere. We&#39;re in for a rough ride that will only get rougher. Not much of a legacy for our children, I&#39;m afraid. <br>Individually is a different matter, however. We can grow gardens, grow community, and grow awareness, forming garden guilds within our own neighborhoods where we learn and teach how to grow our own food, share our equipment and skills, and steadily reduce our dependence on the larger infrastructures that are destroying our planet (e.g. fossil fuels, the money economy, rampant consumerism, etc.) And we can devote these skills to healing our landscapes and each other, practicing permaculture design, managing and recycling water, etc. This may not save us from the fate we have already locked in through our arrogance and greed, but it will make the remaining years less stressful and more convivial, and may even result in some of us actually surviving to start the long healing process thereafter.",86
1MZFrJPPIQ8,UgzmCa889pTRzWxzrHp4AaABAg,@RuayTorng,2022-08-12,"This is such a useful documentary and thank you for making it. I&#39;ve passed it on to a few people so far. Maybe it will wake them up to what is happening and will happen. I get the feeling that my city friends in Bangkok believe that the water is flowing and they can buy it in bottles at a shop, so there&#39;s no problem. At our rural home we have stored 5 years of drinking water in 5 large clay jars.",84
puggApj9Z50,UgztoZyL3Gdb6rKbsz54AaABAg,@Krell666,2022-09-19,Down here in Tasmania we&#39;re already seeing a huge influx of climate movers from flood prone NSW and QLD. The problem is these so-called lifeboats lack the infrastructure to support this sudden population growth.,81
MBKZWKeKYqE,UgwpoxLr5m5D_x6eWMl4AaABAg,@PlanetZero-ClimateChange,2022-09-21,"It&#39;s hard to say where exactly we lie on these tipping points due to such high error bars. We may be nowhere close or we may have crossed them long ago depending on which model was used to study it. If anything, finding out that such a possibility exists should incentivize world leaders into taking action.",81
MBKZWKeKYqE,Ugz2Na5ExJBLQoKvcsB4AaABAg,@wendynb100,2022-10-02,"I run an after-school activity on environmental awareness. Engaging and informative videos like this one really helps. Please continue to provide teachers with great resources, balancing the frightening ones with some that show possible solutions. Thanks.",81
1MZFrJPPIQ8,UgwLFh_k6mBiKkOyRS54AaABAg,@Pringello,2022-08-10,"&quot;When politics is dictated by the fight for water, then god help us&quot;. <br>When this happens you can forget about morals and ethics. It will be survival of the fittest till no one is left.",80
MBKZWKeKYqE,UgxwxRp_5IibpfFQFml4AaABAg,@ufosrus,2023-06-23,"I went last year to Hawaii, the Big Island which I have visited four times the last thirty years and all of my favorite snorkeling spots are now 90% devoid of marine life. I saw the destruction gradually happening in each visit. Last time we went was last spring and I&#39;m never going back again. Its heartbreaking. <br>People don&#39;t care to wear sunscreen and bug juice that is less damaging to reefs plus they touch the corals which just kills them.<br>Shame on these people that don&#39;t give a damn!",77
MBKZWKeKYqE,UgyckxYRAc3_i7s93bR4AaABAg,@peterroland6258,2023-09-14,"Have you noticed that there are  hardly any bugs on the windshield any more when driving down the highway? We have known about the issues of pollution, heat islands et al since the 1970s but humans don&#39;t do anything until a situation is critical. In 2015 when I saw the Mendenhall glacier near Juneau, Alaska which had retreated eight kilometres (five miles) my thought was that it was too late; we had already hit the tipping point.",76
E6bVBH9y5O8,Ugx5CLnqYHV3yNbikIx4AaABAg,@caribboy,2022-09-17,"I appreciate the vid and the explanation. But why do you use a graph at 3.00 min, where the distance down to -1.5% is equal to the distance up of 0.5%? According to the graph, the temperature dropped 1.5% from 1880 to 1910. From the 1940s to the 1970s it seems to have returned to the temperature of 1880. Then the temperature goes up approximately 0.8%, however the distance going up in the graph is three time that of the distance going down per 1%. As a result, the temperature going up from the 1970s seems visually much more than the shift down from 1880 to 1910, but the real temperature shift, according to your graph, has been 0.8% up compared to 1.5% down. Why did you make this skewd comparison?",72
1MZFrJPPIQ8,Ugxih7I1Yh5PyuNNlr94AaABAg,@gregparrott,2022-08-10,"Excellent documentary. It&#39;s been a few years since I last visited &#39;Vegas. But back then, the politicians constantly touted the efforts they had made towards water conservation. Yet as a tourist, it was clear that it was utterly insignificant.  <br>- Many private lawns were replaced with drip irrigation. Yet thousands of home have private swimming pools. Many are uncovered, leading to rapid evaporation<br>- Expansive golf courses abound, with new ones being planned<br>- Casinos and resorts have HUGE water displays. Some are so audacious as to say they conserve by not taking water from lake Mead (Because they take it from GROUND WATER *! )<br>- EVERY casino and hotel I&#39;ve visited had HIGH FLOW showers. None had low flow, such as were installed in my home way back in the 1990&#39;s<br>- Residents are (rightly) charged a premium for high water use. Yet casinos aren&#39;t, and make NO effort to reduce water usage by guests - an inequitable penalty against residents",72
MBKZWKeKYqE,UgzPEBsRHtFLpM84LNV4AaABAg,@Dahrenhorst,2022-09-08,"There may be still some time to stop this, but it awfully looks like that the people who actually have the power to stop that have no inclination to invoke truly effective measures to accomplish that. Our political, industrial and commercial leaders don&#39;t want to do what is necessary, and in the end simply won&#39;t do enough to stop the catastrophe.",70
1MZFrJPPIQ8,UgyiIXG3DLdOtX0MvQZ4AaABAg,@droidsxi3271,2022-08-10,Water has been the new gold for over a decade. People just don&#39;t realize it because they&#39;re used to always having it.,70
qySBQjSXbfw,UgwR1afw2vG0UvgGPzF4AaABAg,@themercer4972,2022-10-02,"I just love how diplomatic the narration is,  at <a href=""https://www.youtube.com/watch?v=qySBQjSXbfw&amp;t=860"">14:20</a> he says &quot;One of the most important bird research centers in France.&quot;  How many bird research centers are there in France?  How do they rank their importance?  I have so many questions.",70
1MZFrJPPIQ8,Ugwi2wB1TvGInBIxYfx4AaABAg,@bencera6067,2022-08-13,"DW you guys make some really great docs, always well presented and not sensationalized. Thank you.",69
1MZFrJPPIQ8,UgyVDHJsIzQrCSmnIPF4AaABAg,@Stephen_Jabs,2022-08-10,"Reality has come to life,water is more vital than gold",69
puggApj9Z50,Ugyx2rmHULM4GJ1dLFJ4AaABAg,@theillusionofjustice1250,2022-09-19,"I’m surprised you put the UK in the list of “lifeboat countries”: they haven’t produced enough food to feed themselves for centuries and with the trade restrictions they voted to put on themselves, getting fresh food is getting tougher. Not the most ideal of lifeboats.",67
MBKZWKeKYqE,UgzoRczE2Mo6w7rNWwl4AaABAg,@Miata822,2022-09-07,"It will likely take a real first-world mass casualty event to really get people&#39;s attention, I&#39;m afraid. By then it is likely to be largely too late and our response is likely to be one that causes more harm than good (terraforming attempts, Military/Economic action to stop others from emitting, ineffective migration...). <br><br>Not saying it is hopeless, not at all. We understand what needs to be done. We will as a culture simply refuse to do it if we continue to avoid speaking the truth plainly. Most people need to forego private transportation. We all need to use dramatically less energy. We need to dress for the weather and severely reduce our use of heating and cooling. We need products that can be repaired rather than replaced. We need to end air travel. We need to dramatically reduce transportation that supports global trade. We in the first world need to lower our standard of living.<br><br>I say that all while sitting in front of a powerful computer with 2 screens running in a well illuminated office as I listen to the hum of the air conditioner. Sure, the thermostat is set to 80F, my home is very efficient and well insulated, and it simply is not good enough. My electric car won&#39;t save the world my consumer lifestyle is killing. If there were easy answers, we would have found them already. There are some hard realities our world will need to face in coming years. Poorer countries closer to the equator are already facing the first wave of real climate calamities. It will get much worse before it gets better... if it ever does.",63
qySBQjSXbfw,UgziUHfF1wjb-Ztqx414AaABAg,@arbaz79,2022-10-14,Thank you DW for these amazing climate change documentary series.Thank you for educating and creating awareness among the masses regarding climate change.,63
XDPbsML--T4,UgxYBUjAjO7AoXIJj4d4AaABAg,@PoweredByFlow,2022-10-21,I can&#39;t believe Pangea had such a bad carbon footprint. Can we still put sanctions on it?,63
SxK5qD8sNL4,UgwnPfcL-n7ydTiPBox4AaABAg,@alfredfischer9501,2022-10-29,I HAVE INCURRED SO MUCH LOSSES TRADING ON MY OWN...I TRADE WELL ON DEMO BUT I THINK THE REAL MARKET IS MANIPULATED... CAN ANYONE HELP ME OUT OR AT LEAST TELL ME WHAT I&#39;M DOING WRONG ?,62
E6bVBH9y5O8,Ugzu89RbAoNlitxzSe14AaABAg,@brentkoym4151,2022-12-20,Humans are part of the climate equation.  The big question is can we move the needle more than non-human climate forces and whether those moves are detrimental to humanity.  Do we think we can stop the next ice age?,62
E6bVBH9y5O8,UgziM53-F-X7ypFX3l54AaABAg,@DannyGoLively,2022-09-15,The most important fact I learned in this video:  it actually is called a &quot;bald-faced lie!!!&quot;<br>I&#39;ve been saying &quot;bold-faced&quot; for something like 40 years without any clue how wrong I was!,60
XDPbsML--T4,UgzhzdTkSvFkqrSbNFh4AaABAg,@ursaltydog,2022-10-20,"It took 20,000 years for the temperatures to reach maximum and lasted 100,000 years. Estimates put it at nine to 14 degrees Fahrenheit increase. Pangea took approximately between 30 million years and 120 million years to separate, depending on one&#39;s idea of separation. And don&#39;t forget before the PETM, a massive asteroid hit the planet about 6miles in circumference, likely putting the planet in major upheaval.",60
GR46_ohNh9U,Ugy1mLVwWA6mtkz8Ftl4AaABAg,@adamolsen6411,2022-10-27,Peter does a good job explaining things! Well done,58
puggApj9Z50,UgyGFTFJr4GahMjxlE94AaABAg,@notmyname327,2022-09-19,I love how every time you tried to put a positive spin on it you immediately had to go back and clarify this wasn&#39;t actually good lol. Great video as always,58
1MZFrJPPIQ8,Ugz8ssNqTeeEhS-GPTV4AaABAg,@harrieelias5756,2024-01-23,DW is like I going to school and learn without having to pay tuition.   I appreciate DW for your extremely positive contributions.  <br>Germany 🇩🇪 I love you.,58
jn-yy0EHyB4,Ugwc5Ah7E2svCQMQ-S14AaABAg,@Hi_Im_Akward,2022-09-02,I wonder if they could estimate the weight of the dinosaurs based on how far in the footprints sink,58
5zSNSxjCwZ0,UgxpF3E3cjmEQeN2fCN4AaABAg,@bakk98,2022-10-27,"As a Norwegian I am really sadden by this situation, thinking back to a hundred years ago when Roald Amundsen and other polar explorers had to fight their way up to the islands through thick ice, and now there barely being any ice at all!",57
MBKZWKeKYqE,UgyB0Yl6ob7wb2KMOI14AaABAg,@holeshothunter5544,2022-09-07,"I watched in 2003 when we passed the most critical tipping point; CO2 became unrecoverable. 230 ppb.  Now we&#39;re well over 400.   Then the gov&#39;t started &#39;moving the goalposts&#39;, changing the labels until no one knew what was happening.  We are now truly screwed no matter what goes right.",57
jn-yy0EHyB4,UgzC-DZ1pkWXYQQUiQB4AaABAg,@sciencegremlin8307,2022-09-02,"These broadcasts always focus on the animals and forget about the plants. I&#39;d like it if they could include the flora and how their range affected the animals.<br><br>Triceratops which likely fed on cycads and cycadeoids.  Sauropods which subsisted on the towering conifers. Hyperodapedon which probably grazed on Dicrodium (seed fern). <br><br>The Permian interval is characterized by a changing climate from a humid to dry and from lower to higher oxygen atmosphere. This may have helped the incoming gymnosperm (cycads, conifers) displace the ruling glossopteris.  <br><br>Synapsids overthrow the withering regime of amphibians which likely were feeling density pressures as the incoming seed ferns were gradually displacing the more archaic  fern allies.",57
MsdIqPbEwWE,Ugz1rsh_bQGn-7YNfsF4AaABAg,@Keithlfpieterse,2022-09-29,"It is often said that one only misses something after having lost it. However, it is well worth noting that once we lose Mother Earth there will be NO ONE LEFT to remember what she was like and what she gave us...LIFE! The increasing ferocity of the storms are her desperate calls to us that we must mend our rotten ways! Adapt or Die!",56
1MZFrJPPIQ8,UgzcnL5smKJT5RCvPg14AaABAg,@arakachukwunweike7259,2022-08-28,"‘A’ grade documentary by DW on the fight for water in the modern context. However, as it is always the case, the African point of view was absent in the 42 minute long documentary. For a more holistic and globalized view, prime instances of conflict over water exist in Africa. At the moment, Ethiopia, Egypt and Sudan are stuck in a geopolitical battle over the issue of the Nile, one of the longest rivers in Africa and the world. <br><br>This should have been a prime example of state conflict over water and this would have made the documentary ever more enjoyable and inclusive.",56
puggApj9Z50,Ugz0gjyvnJcr99vvkGV4AaABAg,@DouwedeJong,2022-09-19,"In the seventies, my dad and his friends discussed where will be the safest place to live in case of a nuclear war. They chose the Falkland island.",55
5zSNSxjCwZ0,UgwfV-0yyeJTr3MaRAd4AaABAg,@iesroo,2022-10-27,"This is so sad that its all melting and the earth is warming up, I wish people could take climate change and global warming more seriously 😢",54
puggApj9Z50,UgzDO60D8NrHNtVacZF4AaABAg,@Namari12,2022-09-19,"I grew up in Texas and knew in the 2000s that it wasn&#39;t going to be a good long-term option. I moved to one of the &#39;safer&#39; places you mentioned in 2017. It was not the only reason we moved there, but it was definitely on the list of reasons. So yeah, already did it. If you think you should go, the time to go is now, it&#39;s not going to get better",54
puggApj9Z50,Ugxcy0Qg6m3jXC2PNDF4AaABAg,@elha7982,2022-09-19,"When it comes to cities a lot of things can be done by good city planning though. E.g less concrete, more green or even giant shadow curtains as sometimes seen in Spain",52
MBKZWKeKYqE,Ugww9puUV9bazxUJ6hx4AaABAg,@OwnGrid,2022-09-20,Nothing will stop it. It’s adapt or die. Unfortunately the people who contributed the least will suffer the most. Life is just not fair,52
qySBQjSXbfw,Ugyon8BgorZ9qGkXN814AaABAg,@rmutter,2022-10-02,"Fascinating.  I&#39;ve lived in Florida most of my life and I assure you that hurricanes appear to be not only getting larger in circumference, but they are also moving slower and causing more rain damage to human areas of habitation and green space. Not good.",52
qySBQjSXbfw,Ugwmgzdk7_hXCuLUot94AaABAg,@antoniotony9780,2022-10-02,"The 1932 Cuba hurricane, known also as the Hurricane of Santa Cruz del Sur,or the 1932 Camagüey hurricane,was the deadliest and one of the most intense tropical cyclones on record to have made landfall in Cuba. It is the only Category 5 Atlantic hurricane ever recorded in November. 25 ft high storm surge, killed 3000 people.",51
puggApj9Z50,UgyvoQOS1daoPqH6Aeh4AaABAg,@bottledwaterprod,2022-09-24,"I moved to Louisiana about 15 years ago, and even just in that time I&#39;ve seen the heat, humidity, and weather events grow dramatically more inhospitable. Right after the first pandemic lockdowns we got hit with 2 back-to-back hurricanes, one of them breaking multiple records. Then an ice storm in a place that literally never freezes. Which ruptured pipes and took out power for thousands of homes that still had holes in them from the hurricanes. Then widespread flooding in new places, particularly urban centers that were damaged from the aforementioned storms and random freeze... All that happened 1 year. To say we&#39;re tired is an understatement. And yes many have started to leave. <br>Cajuns!- Coming soon to a city far away from the equator!",50
MBKZWKeKYqE,UgzoWLHwB1p085ZXlj14AaABAg,@saraloking5993,2022-10-05,"Just think: scientists tried to warn everyone back in the 1970&#39;s, but their message was ridiculed and undermined by big industry and many government officials around the world.  How would things be now, if everyone had listened, and acted on their advice, back in the 1970&#39;s?",50
1MZFrJPPIQ8,UgxR9NsL_7XDvoNyiCJ4AaABAg,@valentinalbu9315,2022-08-10,"it&#39;s not just about climate change, it&#39;s also about intensive farming, the decimation of wilderness areas and the deprecation of soil. The latter two would act as a sponge retaining water which would dissipate gradually and thus create rain clouds. Now whatever rainfall there is passes right through the landscape without much retention. If we don&#39;t work together to return to nature and &#39;subsistence&#39; farming, if we insist on huddling together in vulnerable urban areas, if we all avoid getting our hands dirty thinking that our deskjobs are more meaningful than growing our own food, we are doomed. Comfort breeds calamity and we can;t afford to waste another minute ignoring this reality.",50
puggApj9Z50,UgxBj1OQCURuK5odpRN4AaABAg,@chrisblake4198,2022-09-19,"One big thing not mentioned is, while the temps may change, the soil doesn&#39;t magically move and the sun almanac doesn&#39;t shift north. It&#39;s not going to be a simple thing to just start growing crops elsewhere as climate shifts. Successful industrial scale agriculture is going to become highly difficult. If you do move for climate, definitely try to find places that survived decently well on localized agriculture in their recent (&lt;100 yrs) past, and hope they can get back to that. Additionally, do not choose housing that is basically suburban sprawl occupying former farmland. There&#39;s a lot of that here in Maine, but if it turns out we&#39;ll need that land for food, you&#39;ve just become part of the problem.",49
1MZFrJPPIQ8,Ugzv3DESuZqad7RLRAx4AaABAg,@tyrrellroach5872,2022-08-22,"So I guess the first thing is we need to be paying attention to the water carrying capacity of a given region.  Growing crops like oranges, apples, and alfalfa in deserts probably not a sustainable thing.  Also making huge green spaces in places  where water is scarce also not a good idea.  Then also piping water over large distances seems to be expanding problems into previously wet areas.  We need to be doing what we can to keep water cycles intact in given regions.  Pulling water from one area to be lost in another is our problem",49
E6bVBH9y5O8,UgwlutkHnUCjD0q2bSV4AaABAg,@iknowyouarh,2022-09-15,"The argument I hear alot is not a denial of change or even denial that it&#39;s caused by humans, but that the rate of change is alarmist and that the earth will be able to absorb any change we throw at it and we will all be fine. I do not agree.",48
MBKZWKeKYqE,UgyUmUHhEvFUbzG1m4x4AaABAg,@MyKharli,2023-03-15,"Tim lenton and anyone from Exeter university are amazingly well informed .  The worst thing about tipping points and thinking one has time to deal with them is that , just like having a party on a boat on a river , the distant sound of the waterfall seems far away but unknown to the occupants its already to late to get to the side ,",48
U_5O_HicIqY,UgzWVNeImGYuoeyLxAJ4AaABAg,@sa-uz8xv,2022-08-02,Tough to take any goverment iniative serious when they are jetsetting around the world leaving a substantial carbon footprint.,48
GR46_ohNh9U,Ugyh-VrLbNRMqrFem2l4AaABAg,@Jnadki,2022-12-01,"Excellent answers. As a scientist who answers questions in on-line forums, I am amazed at the level of AGW denial that persists today. To the extent that anything is ever &quot;settled science&quot;, the fundamentals of global warming are known and accepted by virtually all researchers. There are differences over the mechanistic details and the timing, but there is no question that it is occurring at an increasing rate and that human activity is the major driver. No other model adequately explains the data.",47
O_F0XIOYms8,UgxAe7Cw6XjgBqjlrVp4AaABAg,@irishdivajeffries6668,2022-09-13,"When I hear Megachurch, I just recoil!",47
1MZFrJPPIQ8,UgxKaLyDZQqASnAa11t4AaABAg,@jhconnor88,2022-08-10,"Former environmental lawyer here. We are not going to &quot;sue&quot; or &quot;reform&quot; our way out of this crisis. Our current (at least in the US) legal system does not provide the tools needed to do that. Our environmental laws are designed (at best) to maintain the status quo - not improve or permanently protect ecosystems - or (at worst) allow corporations to gradually pollute and destroy ecosystems with only minor fines (that take years/decades to secure via litigation) when those corps go too far. This is what happens when capitalist countries pass environmental laws - ultimately they serve private property and profit, not environmental protection. (And they care nothing about the environments of other countries that US corps pollute in order to avoid the restrictions back home.)<br><br>(TLDR:) Former enviro lawyer here. Ruling class has rigged the legal system of every capitalist country to serve profit and private property, not enviro protection. If you want to fundamentally change that, the solution will not be at the ballot box or with a lawsuit (ruling class would never allow that!), but on the streets via revolution. Either dust off those guillotines or get ready for a waterless cyberdystopia!",47
u-8a-u-sKH4,Ugy8FDZvpNHAKIRUev14AaABAg,@janiekcarney5482,2022-10-28,I’m not giving up my steak or my gas as long as people are taking joy rides to outer space and flying private jets.,47
MBKZWKeKYqE,UgxXf_Rt7heNsAMS7Ut4AaABAg,@pakde8002,2022-09-09,"So basically Earth is a big balancing act and humans have been able to keep their position on top for a minute of geological time and perhaps they can maintain that position if they can adapt to sudden changes to the climate. Research of ancestral DNA shows that at one point the human race out of Africa was nearly wiped out but somehow they made it through with very limited technology, albeit greatly reduced in numbers. Reliance on advanced technology has caused the human race to abandon those basic survival technologies, which brings up some really interesting questions.",46
jn-yy0EHyB4,UgwSZLp2jq9f1LsDQTB4AaABAg,@cheapciggies,2022-09-03,"I always wanted to be a Tyrannosaurus Rex when I grew up as I heard they can grow anything up to 20 feet, but all the ones i&#39;ve seen so far only have two.",46
GR46_ohNh9U,UgyhzpbslQWOUBSPW-p4AaABAg,@CharlF932,2022-10-28,"man I love when things are said this clear and concise. Now that we are more connected than ever, let&#39;s all fix this for good",45
f9JVFuD7uAg,UgxxLI40iDiM-GWZMD94AaABAg,@manikmonkey,2022-09-10,"Ridiculous they would save the ‘best idea’ as an emergency back up. If they want better technology in the future, build the infrastructure now (and use it) but build it for easy upgrades in the future. We can’t wait 😞",45
1MZFrJPPIQ8,UgzwgM2gmMrB6Q24ps14AaABAg,@griffithberserk1367,2022-08-11,"Thanks for this level-headed, precise documentary about an immensely important topic! A perfect example for qualitative journalism",45
MBKZWKeKYqE,UgzBfWtu_bG3RxSD5W94AaABAg,@brianarnold3250,2022-09-09,"You have missed the disappearance of the mountain glaciers. Causing the drying up of the major rivers, the denudation of the mountains, increased warming, failure of most croplands.",44
O_F0XIOYms8,Ugy2rDRoIEKgM8uEywl4AaABAg,@JogBird,2022-09-13,how about they start paying taxes,44
1MZFrJPPIQ8,UgxnOz32g4HCi21y1Pt4AaABAg,@jeffk464,2022-08-12,"You guys ended the story with the Salton Sea in California and how it used to be a huge vacation area.   What you didn&#39;t mention was until 1905 it was a dry lake bed, with nothing around.  In 1905 they made a mistake with canals that were coming off the Colorado river that took two years to fix.   The damage they did let a huge amount of water spill out into the dry lake bed and create the Salton Sea from what was a dry lake bed.   Everybody partied why it lasted but now the Salton Sea is going back to being a dry lake bed.",44
qySBQjSXbfw,UgxJUaNgIPckOGo4wWt4AaABAg,@dianamuradova7713,2022-10-08,Thank you for educating the public with your documentaries! Your work is extremely important!,44
MsdIqPbEwWE,UgxSeGyUaGFYmRAG54d4AaABAg,@paulchace2391,2022-09-29,"It would be worth a ton of gold to LISTEN to Dr Wanless for an entire hour or more, he knows what is and WILL happen.<br>Thank you for having him on today, that was refreshing to have an expert",43
GR46_ohNh9U,Ugz7W6Ap8DnjyLTc86N4AaABAg,@melsop54,2022-12-13,"One of my favorite things is how flat earthers deny the existence of satellites, but never question how the weather channel does literally anything...",43
puggApj9Z50,UgzwpjqpR1BBmzAFrUh4AaABAg,@kataseiko,2023-06-27,"I like how some of those climate change deniers are often saying &quot;even the scientists are not agreeing on their climate change models&quot; - I love to show them one of those graphs that show these &quot;disagreeing&quot; models stacked over each other. Yes, they disagree in details but the result is a thick, fat line that says &quot;it&#39;s getting warmer&quot;.",43
E6bVBH9y5O8,UgzAu_NSQDHD5l1LcVl4AaABAg,@Anuchan,2023-03-19,"Ice ages are natural, as are global warming events. But then so are mass extinctions.",43
MBKZWKeKYqE,Ugza8wsFMtLVBuXMW0B4AaABAg,@karinwolf3645,2023-02-10,I am glad you are taking the time to document these things and film these places before they are gone! 😫😵😓.,43
puggApj9Z50,UgyalGGZznqQEXPznm94AaABAg,@danielleohallisey4218,2022-09-19,"I’m really struggling to decide what to do. My health has been devastated by post Covid heart problems (5 attacks in two years!) and I moved last year to be someplace closer to family, in Southern California. This summer was so hot I had to hide indoors for weeks on end, and it’s only going to get worse. Considering Canada now but would be 💯 on my own if I leave the country. 🤷🏻‍♀️",42
EiCs_8ZKVJc,UgzjdBIU6hAIxg33INV4AaABAg,,2022-10-24,"VOCBULARY:<br>1. heatwave (n) a period of unusually hot weather<br>Ex: Ideas flowed out of me like water out of a Brooklyn fire hydrant in the midst of a summer heat wave (Longman)<br><br>2. on and on: continuously<br>Ex: The silence just went on and on<br><br>3. doom and gloom: a situation was very and without hope <br>Ex: It&#39;s not all doom and gloom and there is lots to look forward to (Oxford)<br><br>4. first-hand : obtained or experienced yourself<br>Ex: the unfortunate people who experience climate events first-hand (video)<br><br>5. per se: in and on itself<br>Ex: Money per se is not the main reason that people change careers (Longman)<br><br><a href=""UCkszU2WH9gy1mb0dV-11UJg/uP90Xq6wNYrK8gTUoo3wAg""></a>My favourite expressions:<br>🌼It&#39;s the worried that&#39;s shared by the young<br>🌸Many of the things which are good for fighting climate change are also good for mental health<br>💮Get fossil fuel vehicles off the road <br>🏵Enable more walking and recycling<br>🍀Change our road layout <br>🐶green and blue spaces",42
puggApj9Z50,UgyqsTN4E_WJ7zY7PS94AaABAg,@gthomasfinn,2022-09-20,"Joe, to answer your question specifically... my family and I moved from the SF Bay Area to the Hudson Valley last summer specifically for climate change (something most of our friends still find hard to believe). The triggering event was the third year in a row of terrible wildfires, where smoke blanketed much of the area. One day we woke up to an apocalyptic orange—that was the year every National Forest in CA got shut down.",41
MBKZWKeKYqE,Ugz0IyahE8ZscgaBzcd4AaABAg,@PyckledNyk,2022-09-21,"“There’s still time.” Maybe, but it doesn’t matter much if the people in charge are still doing nothing. I think we’re gonna suffer through this regardless what we do.",41
GR46_ohNh9U,UgzbVIMIzB-wzxCa2F54AaABAg,@Krystal109,2022-10-26,It really puts it into perspective when he says &quot;this is the coolest summer of the rest of your life&quot;,40
1MZFrJPPIQ8,Ugwp7AuYL90C7KT49Wd4AaABAg,@dhowe5180,2022-08-10,"I always laugh when I hear these southwestern water officials talk about conservation.  Right after the media packs up and leaves they go back inside the building and sign off on a new batch of will-serve letters to be issued to the latest housing development.  The only constant in the southwest (besides years long droughts) is the primacy of interests of big land owners and builders.  It’s always been that way in California, Arizona, etc.  where the major political players are in the agriculture and real estate industries.  The only long term solution is land conservation, not water conservation.",40
GR46_ohNh9U,UgzgLRlaOOa_-GTbNRF4AaABAg,@CrazyxCactus,2022-10-25,Louisiana is mostly under sea level. Major weather disasters hit them much harder than it ever could Florida because of this fact alone.,39
EiCs_8ZKVJc,UgwJDW-K3jXsUoLeWih4AaABAg,@alansmith5534,2022-10-20,There are so many factors that can cause mental health problems these days.,39
O_F0XIOYms8,UgxFkHHE3c7W7whrt2B4AaABAg,@mrocean8139,2022-09-13,Left: separate church and state<br>Right: separate science and state,39
qySBQjSXbfw,UgxKHYdQvpoNIcVjmJh4AaABAg,@phoenixlight1111,2023-01-03,"I was in Walmart this morning and as I was checking out in self checkout, there was a man and his son complaining about the new no plastic bag policy. He told his son it&#39;s  the fault of &#39;all those stupid tree huggers&#39; and they both just laughed it up. It was painful to see a young mind being so influenced by a closed one. I&#39;m disgusted  by so many ignorant humans. They outnumber the conscious ones, 10:1. I can barely stand it anymore. No one cares to listen, or be proactive. I hate going to Walmart at all, but I went for cheaper supplies....but as I heard them laughing, and as I looked around at all that product all around me, shopping carts filled to the brim, shopping, shopping, shopping (and it&#39;s about 2 weeks after Christmas shopping), I was feeling deeply frustrated and really ready to disengage entirely. I am willing to live off grid and I don&#39;t  need anything of that junk to buy. I don&#39;t  want to contribute to the demand for more. I&#39;m over it. This life is so strange, humanity is inhumane, selfish, self entitled....I want no part. Leave me in a cabin in the woods far away. I will leave no footprints.",38
